claim_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A2700-C027,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,◇소비재도 반등했지만…구조는 그대로 자동차와 화장품 등 소비재 수출은 239억달러로 4.9% 증가하며 5개 분기 만에 증가세로 전환했다.,벌어들인 돈을 해외 공장과 인력 채용에 쏟아붓는 만큼 국내 경제에는 낙수효과가 제한적일 수밖에 없다.,지난해 3분기부터 올해 2분기까지 줄곧 마이너스였던 소비재 수출은 유럽연합(EU)으로의 자동차 수출과 독립국가연합(CIS) 지역으로의 중고차 수출이 늘면서 반등했다.,True,"현재 문장은 자동차와 화장품 등의 소비재 수출이 239억 달러로 4.9% 증가했으며, 이는 5개 분기 만에 증가세로 전환되었다는 구체적인 수치 정보를 포함하고 있습니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2700-C028,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,지난해 3분기부터 올해 2분기까지 줄곧 마이너스였던 소비재 수출은 유럽연합(EU)으로의 자동차 수출과 독립국가연합(CIS) 지역으로의 중고차 수출이 늘면서 반등했다.,◇소비재도 반등했지만…구조는 그대로 자동차와 화장품 등 소비재 수출은 239억달러로 4.9% 증가하며 5개 분기 만에 증가세로 전환했다.,하지만 이마저도 현대차 등 대기업 중심이다.,True,"문장에서 '지난해 3분기부터 올해 2분기까지 줄곧 마이너스였던 소비재 수출이 반등했다'라는 내용은 특정 기간 동안의 변화를 나타내며, 이는 국가통계포털(KOSIS)에서 해당 기간 동안의 소비재 수출 데이터를 통해 검증할 수 있는 내용이기 때문에 판단 근거로 적합합니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2700-C029,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,하지만 이마저도 현대차 등 대기업 중심이다.,지난해 3분기부터 올해 2분기까지 줄곧 마이너스였던 소비재 수출은 유럽연합(EU)으로의 자동차 수출과 독립국가연합(CIS) 지역으로의 중고차 수출이 늘면서 반등했다.,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",False,"현재 문장은 대기업 중심의 소비재 수출 상황에 대한 설명이지만, 이는 단순한 관찰 내용이지 수치나 비율 등의 통계적 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2700-C030,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",하지만 이마저도 현대차 등 대기업 중심이다.,중소기업의 소비재 수출 증가율이 높아 보이지만 금액으로는 84억달러에 불과해 대기업의 70% 수준이다.,True,"문장에서 대기업, 중견기업 및 중소기업의 소비재 수출액과 그 증가율에 대한 구체적인 수치를 언급하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2700-C031,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,중소기업의 소비재 수출 증가율이 높아 보이지만 금액으로는 84억달러에 불과해 대기업의 70% 수준이다.,"대기업의 소비재 수출은 119억달러로 여전히 5.4% 감소했지만, 중견기업(4.4%)과 중소기업(24.9%)은 증가했다.",한 경제학자는 “한국 경제가 반도체 사이클에 지나치게 의존하는 구조가 고착화되고 있다”며 “대기업 실적이 좋아도 중소·중견기업과 내수가 함께 좋아지지 않으면 ‘반쪽 성장’에 그칠 수밖에 없다”고 지적했다.,True,"현재 문장은 중소기업의 소비재 수출 증가율 및 금액에 대한 정보를 제공하며, 이는 국내 집계 통계로서 KOSIS에서 관련 데이터를 통해 검증할 수 있는 내용입니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2700-C032,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,한 경제학자는 “한국 경제가 반도체 사이클에 지나치게 의존하는 구조가 고착화되고 있다”며 “대기업 실적이 좋아도 중소·중견기업과 내수가 함께 좋아지지 않으면 ‘반쪽 성장’에 그칠 수밖에 없다”고 지적했다.,중소기업의 소비재 수출 증가율이 높아 보이지만 금액으로는 84억달러에 불과해 대기업의 70% 수준이다.,지역별로는 동남아시아 수출이 556억달러(약 81조원)로 17.4% 급증하며 분기 기준 최대치를 기록했다.,False,"현재 문장은 한국 경제가 반도체 사이클에 지나치게 의존한다는 경제학적 평가 및 의견을 제시하고 있으며, 이는 구체적인 수치나 통계적 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2700-C033,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,지역별로는 동남아시아 수출이 556억달러(약 81조원)로 17.4% 급증하며 분기 기준 최대치를 기록했다.,한 경제학자는 “한국 경제가 반도체 사이클에 지나치게 의존하는 구조가 고착화되고 있다”며 “대기업 실적이 좋아도 중소·중견기업과 내수가 함께 좋아지지 않으면 ‘반쪽 성장’에 그칠 수밖에 없다”고 지적했다.,"미국 수출은 293억달러로 3.9% 감소했고, 중국은 337억달러로 1.8% 줄었다.",True,"동남아시아로의 수출액이 556억 달러로 17.4% 급증했다는 구체적인 수치와 변화를 포함하고 있으며, 이는 국가 통계로서 KOSIS에서 검증 가능한 정보입니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2700-C034,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"미국 수출은 293억달러로 3.9% 감소했고, 중국은 337억달러로 1.8% 줄었다.",지역별로는 동남아시아 수출이 556억달러(약 81조원)로 17.4% 급증하며 분기 기준 최대치를 기록했다.,"산업별로는 광제조업이 1595억달러로 8.0% 늘었고, 전기전자(15.0%)와 운송장비(9.3%) 수출이 크게 증가했다.",True,"미국 및 중국으로의 수출액과 그 증가율에 대한 구체적인 수치가 제시되어 있으며, 이는 국가 간 교역 데이터를 다루는 KOSIS 통계와 비교 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2700-C035,A2700,수출 ‘톱10′ 기업 비중 40%로 역대 최대...‘대기업 쏠림’ 심화,2025-11-10,https://www.chosun.com/economy/economy_general/2025/11/10/STP3LFTONFGQLFJKML7SF2LS24/,"산업별로는 광제조업이 1595억달러로 8.0% 늘었고, 전기전자(15.0%)와 운송장비(9.3%) 수출이 크게 증가했다.","미국 수출은 293억달러로 3.9% 감소했고, 중국은 337억달러로 1.8% 줄었다.",,True,"문장에서 산업별로 광제조업, 전기전자, 운송장비의 수출액이 각각 증가한 비율을 언급하며, 이는 국가통계포털(KOSIS)에서 해당 산업의 수출액 변화를 확인할 수 있는 내용이기 때문에 True로 판단된다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C001,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,미국발 관세 폭탄에도 3분기 수출액이 역대 최대를 기록했다.,,대기업뿐 아니라 중견기업 수출도 사상 최고치를 달성했다.,True,"문장에서 '미국발 관세 폭탄에도 3분기 수출액이 역대 최대를 기록했다.'라는 내용은 한국의 수출액 변화에 대한 구체적인 주장을 하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용입니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C002,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,대기업뿐 아니라 중견기업 수출도 사상 최고치를 달성했다.,미국발 관세 폭탄에도 3분기 수출액이 역대 최대를 기록했다.,인공지능(AI) 특수를 누린 반도체 산업과 수출 기업의 지역 다변화가 수출 증가세를 이끌었다.,True,"현재 문장은 중견기업의 수출이 사상 최고치를 달성했다는 내용을 포함하며, 이는 국내 경제 및 무역에 관련된 통계적인 주장으로 볼 수 있다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C003,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,인공지능(AI) 특수를 누린 반도체 산업과 수출 기업의 지역 다변화가 수출 증가세를 이끌었다.,대기업뿐 아니라 중견기업 수출도 사상 최고치를 달성했다.,"10일 국가데이터처와 관세청이 발표한 '2025년 3분기 기준 기업 특성별 무역통계 결과(잠정)'에 따르면, 3분기 수출액은 1850억달러로 지난해 같은 기간보다 6.5% 증가했다.",True,"문장에서 '수출 증가세'라는 표현이 있으며, 이는 KOSIS의 무역통계 데이터를 통해 검증할 수 있는 내용이기 때문에 해당 문장은 수치나 통계적 변화를 주장한다고 볼 수 있다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C004,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"10일 국가데이터처와 관세청이 발표한 '2025년 3분기 기준 기업 특성별 무역통계 결과(잠정)'에 따르면, 3분기 수출액은 1850억달러로 지난해 같은 기간보다 6.5% 증가했다.",인공지능(AI) 특수를 누린 반도체 산업과 수출 기업의 지역 다변화가 수출 증가세를 이끌었다.,"대기업(5.1%), 중견기업(7.0%), 중소기업(11.9%) 모두 전년 동기 대비 3분기 수출이 늘었다.",True,현재 문장은 '2025년 3분기 기준 기업 특성별 무역통계 결과(잠정)'를 인용하여 수출액이 지난해 같은 기간보다 6.5% 증가했다고 주장합니다.,high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C005,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"대기업(5.1%), 중견기업(7.0%), 중소기업(11.9%) 모두 전년 동기 대비 3분기 수출이 늘었다.","10일 국가데이터처와 관세청이 발표한 '2025년 3분기 기준 기업 특성별 무역통계 결과(잠정)'에 따르면, 3분기 수출액은 1850억달러로 지난해 같은 기간보다 6.5% 증가했다.","산업별로 보면, 대기업과 중견기업의 반도체 수출 증가가 전체 수출액 상승을 견인했다.",True,"현재 문장은 대기업, 중견기업, 중소기업 각각의 전년 동기 대비 3분기 수출 증가를 언급하며, 이는 국내 집계 통계로서 KOSIS에서 관련 통계를 통해 대조할 수 있다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C006,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"산업별로 보면, 대기업과 중견기업의 반도체 수출 증가가 전체 수출액 상승을 견인했다.","대기업(5.1%), 중견기업(7.0%), 중소기업(11.9%) 모두 전년 동기 대비 3분기 수출이 늘었다.","전기전자, 운송장비 부문에서 수출이 늘면서, 광·제조업 수출액은 전년도 3분기 대비 8% 증가했다.",True,"문장에서 산업별로 대기업과 중견기업의 반도체 수출 증가가 전체 수출액 상승을 견인했다고 언급하며, 이는 KOSIS에서 산업별 수출액을 비교하여 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C007,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"전기전자, 운송장비 부문에서 수출이 늘면서, 광·제조업 수출액은 전년도 3분기 대비 8% 증가했다.","산업별로 보면, 대기업과 중견기업의 반도체 수출 증가가 전체 수출액 상승을 견인했다.",특히 SK하이닉스의 고대역폭 메모리(HBM) 수출이 급증해 수출 상위 10대 기업의 무역 집중도(40%)는 역대 최고치를 기록했다.,True,"광·제조업 수출액이 전년도 3분기 대비 8% 증가했다는 내용은 국내 경제 및 산업 관련 통계로서, KOSIS를 통해 해당 기간 동안의 수출액 변화를 확인할 수 있는 정보이기 때문에 True로 판단합니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C008,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,특히 SK하이닉스의 고대역폭 메모리(HBM) 수출이 급증해 수출 상위 10대 기업의 무역 집중도(40%)는 역대 최고치를 기록했다.,"전기전자, 운송장비 부문에서 수출이 늘면서, 광·제조업 수출액은 전년도 3분기 대비 8% 증가했다.","국가데이터처 관계자는 ""대기업, 중견기업, 중소기업 할 것 없이 모두 수출이 증가했지만, 반도체 수출이 크게 늘어나면서 10대 기업의 무역 집중도가 사상 최대치를 나타냈다""고 설명했다.",True,문장에서 '광·제조업 수출액이 전년도 3분기 대비 8% 증가했다.' 및 '수출 상위 10대 기업의 무역 집중도(40%)는 역대 최고치를 기록했다.'라는 내용은 국내 경제 관련 통계 정보로서 KOSIS를 통해 검증 가능하다.,high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C009,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"국가데이터처 관계자는 ""대기업, 중견기업, 중소기업 할 것 없이 모두 수출이 증가했지만, 반도체 수출이 크게 늘어나면서 10대 기업의 무역 집중도가 사상 최대치를 나타냈다""고 설명했다.",특히 SK하이닉스의 고대역폭 메모리(HBM) 수출이 급증해 수출 상위 10대 기업의 무역 집중도(40%)는 역대 최고치를 기록했다.,올해 3분기에는 주요국 수출 감소에도 수출 지역 다변화를 통해 양호한 수출 실적을 거뒀다.,True,"문장에서 대기업, 중견기업, 중소기업의 수출 증가 및 반도체 수출 증가로 인한 10대 기업의 무역 집중도에 대한 언급이 있으며, 이는 국내 경제 관련 통계로서 KOSIS에서 대조할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C010,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,올해 3분기에는 주요국 수출 감소에도 수출 지역 다변화를 통해 양호한 수출 실적을 거뒀다.,"국가데이터처 관계자는 ""대기업, 중견기업, 중소기업 할 것 없이 모두 수출이 증가했지만, 반도체 수출이 크게 늘어나면서 10대 기업의 무역 집중도가 사상 최대치를 나타냈다""고 설명했다.","국가별로 보면 미국으로의 수출액은 전년 동기 대비 3.9% 줄었고, 중국은 1.8% 감소했다.",True,"현재 문장은 '올해 3분기에는 주요국 수출 감소에도 수출 지역 다변화를 통해 양호한 수출 실적을 거뒀다.'라는 내용으로, 이는 수출 실적 및 변화에 대한 통계적인 주장을 포함하고 있습니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C011,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"국가별로 보면 미국으로의 수출액은 전년 동기 대비 3.9% 줄었고, 중국은 1.8% 감소했다.",올해 3분기에는 주요국 수출 감소에도 수출 지역 다변화를 통해 양호한 수출 실적을 거뒀다.,"반면 동남아 지역으로의 수출은 전년 동기 대비 17.4% 늘었고, 유럽연합(EU) 지역은 5.8%, 독립국가연합(CIS) 지역은 28% 증가했다.",True,"문장에서 미국과 중국으로의 수출액이 각각 전년 동기 대비 3.9% 및 1.8% 감소했다고 명시되어 있으며, 이는 KOSIS를 통해 대조 가능한 국내 집계 통계 정보로 판단됩니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C012,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"반면 동남아 지역으로의 수출은 전년 동기 대비 17.4% 늘었고, 유럽연합(EU) 지역은 5.8%, 독립국가연합(CIS) 지역은 28% 증가했다.","국가별로 보면 미국으로의 수출액은 전년 동기 대비 3.9% 줄었고, 중국은 1.8% 감소했다.","국가데이터처 관계자는 ""대미 자동차 수출은 줄었지만, EU 지역으로의 전기차 수출과 독립국가연합으로의 중고차 수출이 크게 늘었다""며 ""수출 지역 다변화가 대미 수출 감소분을 상쇄했다""고 말했다.",True,"동남아, 유럽연합, 독립국가연합 지역으로의 수출액 증가율을 언급하며, 이는 국가별 수출액을 비교하여 증가한 비율을 나타내는 것으로 KOSIS 통계와 대조 가능하다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C013,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"국가데이터처 관계자는 ""대미 자동차 수출은 줄었지만, EU 지역으로의 전기차 수출과 독립국가연합으로의 중고차 수출이 크게 늘었다""며 ""수출 지역 다변화가 대미 수출 감소분을 상쇄했다""고 말했다.","반면 동남아 지역으로의 수출은 전년 동기 대비 17.4% 늘었고, 유럽연합(EU) 지역은 5.8%, 독립국가연합(CIS) 지역은 28% 증가했다.",English 기사보기 안소영 기자 편집국 정치경제부 기자 세종시에서 사회정책을 취재하고 있습니다.,True,"문장에서 언급된 대미 자동차 수출 감소 및 EU 지역으로의 전기차 수출, 독립국가연합으로의 중고차 수출 증가 등은 모두 수출량 변화에 대한 구체적인 수치나 비율을 포함하지 않지만, 각 지역의 수출 변화를 비교하여 설명하고 있다. 이는 KOSIS를 통해 해당 기간 동안의 수출 데이터를 확인하여 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C014,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,English 기사보기 안소영 기자 편집국 정치경제부 기자 세종시에서 사회정책을 취재하고 있습니다.,"국가데이터처 관계자는 ""대미 자동차 수출은 줄었지만, EU 지역으로의 전기차 수출과 독립국가연합으로의 중고차 수출이 크게 늘었다""며 ""수출 지역 다변화가 대미 수출 감소분을 상쇄했다""고 말했다.",세종시에서 사회정책을 취재하고 있습니다.,False,현재 문장은 기자의 소속과 직책 및 취재 분야에 대한 정보 제공이므로 수치나 통계적 변화를 주장하는 내용이 아닙니다.,high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C015,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,세종시에서 사회정책을 취재하고 있습니다.,English 기사보기 안소영 기자 편집국 정치경제부 기자 세종시에서 사회정책을 취재하고 있습니다.,오늘의 핫뉴스 K뷰티 美서 인기라더니…,False,"기자가 세종시에서 사회정책을 취재한다는 것은 단순한 직업 정보 제공이지, 수치나 통계적 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C016,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,오늘의 핫뉴스 K뷰티 美서 인기라더니…,세종시에서 사회정책을 취재하고 있습니다.,"죽 쑤는 북미 공장의 아이러니 ""현대차는 좀 고리타분해…""",False,"현재 문장은 K뷰티 제품의 미국 내 인기에 대한 내용으로, 이는 특정한 수치나 통계적 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C017,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"죽 쑤는 북미 공장의 아이러니 ""현대차는 좀 고리타분해…""",오늘의 핫뉴스 K뷰티 美서 인기라더니…,"14년 뒤 이미지 바꾼 한 수 李, 대선 때 54억원 썼다…",False,"현재 문장은 현대차에 대한 주관적인 평가나 의견을 담고 있으며, 구체적인 수치나 통계적 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C018,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"14년 뒤 이미지 바꾼 한 수 李, 대선 때 54억원 썼다…","죽 쑤는 북미 공장의 아이러니 ""현대차는 좀 고리타분해…""","네이버 속 선거 광고, 단가는?",False,"현재 문장은 특정 사건이나 개인에 대한 정보나 의견을 담고 있으며, 수치나 통계적인 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C019,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"네이버 속 선거 광고, 단가는?","14년 뒤 이미지 바꾼 한 수 李, 대선 때 54억원 썼다…",쟤는 더 주고 나는 왜 없어?,False,"현재 문장은 네이버의 선거 광고 단가에 대한 질문으로, 이는 특정한 수치나 통계적 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C020,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,쟤는 더 주고 나는 왜 없어?,"네이버 속 선거 광고, 단가는?","서울 공기업 퇴직금 갈린 이유 파킨슨병 징조, 여기에 있었다 ""어쩐지 뱃속이 부글부글"" 정책 많이 본 뉴스 李대통령·모디·이재용, 갤럭시로 '깜짝 셀카'…",False,"현재 문장은 단순한 비교나 감정 표현으로 보이며, 구체적인 수치나 통계적인 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C021,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"서울 공기업 퇴직금 갈린 이유 파킨슨병 징조, 여기에 있었다 ""어쩐지 뱃속이 부글부글"" 정책 많이 본 뉴스 李대통령·모디·이재용, 갤럭시로 '깜짝 셀카'…",쟤는 더 주고 나는 왜 없어?,"오찬에서 기념사진 촬영 원·달러 환율, 6.3원 내린 1477.2원 마감 법사소위, 집단소송법 공청회 22일 개최… 與野, '소급 적용' 두고 이견 당신이 좋아할 만한 콘텐츠 ""콜레스테롤 냅뒸더니 큰일났어요..“ 2주만에 청소 싹~가능한 “이것”!",False,"현재 문장은 서울 공기업의 퇴직금 문제 및 기타 관련 이슈를 다루고 있으며, 이는 특정한 수치나 통계적 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
A2701-C022,A2701,3분기 수출 역대 최대… 美 관세 폭탄에도 반도체·지역 다변화로 선방,2025-11-10,https://biz.chosun.com/policy/policy_sub/2025/11/10/FJZFOVSDGBEVDPIJJYVIHAC63E/,"오찬에서 기념사진 촬영 원·달러 환율, 6.3원 내린 1477.2원 마감 법사소위, 집단소송법 공청회 22일 개최… 與野, '소급 적용' 두고 이견 당신이 좋아할 만한 콘텐츠 ""콜레스테롤 냅뒸더니 큰일났어요..“ 2주만에 청소 싹~가능한 “이것”!","서울 공기업 퇴직금 갈린 이유 파킨슨병 징조, 여기에 있었다 ""어쩐지 뱃속이 부글부글"" 정책 많이 본 뉴스 李대통령·모디·이재용, 갤럭시로 '깜짝 셀카'…",[특허] 세계 최초 특허 더루트 Rg3 돌아가기 30년 묵은똥배 4주만에 폭풍감량?,False,"현재 문장은 원·달러 환율에 대한 정보이지만, 이는 단순한 금융 시장의 변동 사항으로서 KOSIS 국가통계포털에서 다루는 주제와는 거리가 멉니다.",high,hcx,HCX-007,isclaim-v1.2-kosis-combined,2026-07-23
