claim_id,article_id,title,date,url,paragraph_id,paragraph_sentence_index,paragraph_count,claim_text,prev_sentence,prev_prev_sentence,next_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0022-C002,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,2,1,"특히 외식과 숙박, 오락·문화 등 ‘먹고 놀고 즐기는’ 소비가 급감했다.","비상계엄과 탄핵소추, 항공기 참사 등 연이은 대형 사건·사고가 연말·연초 내수 경기 특수(特需)를 집어삼켰다.",,"5일 통계청의 속보성 지표인 ‘나우캐스트’에 따르면, 작년 12월 둘째 주(7~13일) 전국 신용카드 이용 금액은 1년 전보다 3.1% 감소했다.",False,"현재 문장은 외식, 숙박, 오락 및 문화 등의 소비 감소를 언급하지만 이는 구체적인 수치나 통계적 변화를 포함하지 않으며, 따라서 KOSIS 통계로 검증하기 어렵습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C003,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,3,1,"5일 통계청의 속보성 지표인 ‘나우캐스트’에 따르면, 작년 12월 둘째 주(7~13일) 전국 신용카드 이용 금액은 1년 전보다 3.1% 감소했다.","특히 외식과 숙박, 오락·문화 등 ‘먹고 놀고 즐기는’ 소비가 급감했다.","비상계엄과 탄핵소추, 항공기 참사 등 연이은 대형 사건·사고가 연말·연초 내수 경기 특수(特需)를 집어삼켰다.","직전 주인 11월 30일~12월 6일 카드 이용액은 전년 대비 7.3% 증가했는데, 1주일 만에 마이너스로 돌아선 것이다.",True,"현재 문장은 통계청의 나우캐스트 데이터를 기반으로 작년 12월 둘째 주의 전국 신용카드 이용 금액이 1년 전보다 3.1% 감소했다고 주장하며, 이는 KOSIS에서 확인 가능한 통계 정보이므로 True로 판단된다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C004,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,4,1,"직전 주인 11월 30일~12월 6일 카드 이용액은 전년 대비 7.3% 증가했는데, 1주일 만에 마이너스로 돌아선 것이다.","5일 통계청의 속보성 지표인 ‘나우캐스트’에 따르면, 작년 12월 둘째 주(7~13일) 전국 신용카드 이용 금액은 1년 전보다 3.1% 감소했다.","특히 외식과 숙박, 오락·문화 등 ‘먹고 놀고 즐기는’ 소비가 급감했다.","12월 둘째 주는 국회에서 윤석열 대통령에 대한 1차 탄핵안이 정족수 미달로 무산(12월 7일)된 뒤, 2차 탄핵안이 가결(14일)되기 직전까지 기간이다.",True,"현재 문장은 신용카드 이용액의 변화에 대한 구체적인 수치를 포함하며, 이는 국가 경제 활동의 중요한 지표 중 하나로 KOSIS를 통해 검증될 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C005,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,5,1,"12월 둘째 주는 국회에서 윤석열 대통령에 대한 1차 탄핵안이 정족수 미달로 무산(12월 7일)된 뒤, 2차 탄핵안이 가결(14일)되기 직전까지 기간이다.","직전 주인 11월 30일~12월 6일 카드 이용액은 전년 대비 7.3% 증가했는데, 1주일 만에 마이너스로 돌아선 것이다.","5일 통계청의 속보성 지표인 ‘나우캐스트’에 따르면, 작년 12월 둘째 주(7~13일) 전국 신용카드 이용 금액은 1년 전보다 3.1% 감소했다.","정치권에서 탄핵 찬반 논란이 치열하게 이어지고, 서울 여의도와 광화문에서 대규모 탄핵 찬반 집회가 열리던 때다.",False,"현재 문장은 국회에서의 탄핵안 관련 사건에 대한 설명을 하고 있으며, 이는 수치나 통계적인 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C006,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,6,1,"정치권에서 탄핵 찬반 논란이 치열하게 이어지고, 서울 여의도와 광화문에서 대규모 탄핵 찬반 집회가 열리던 때다.","12월 둘째 주는 국회에서 윤석열 대통령에 대한 1차 탄핵안이 정족수 미달로 무산(12월 7일)된 뒤, 2차 탄핵안이 가결(14일)되기 직전까지 기간이다.","직전 주인 11월 30일~12월 6일 카드 이용액은 전년 대비 7.3% 증가했는데, 1주일 만에 마이너스로 돌아선 것이다.",계엄과 탄핵 추진 등 정국 혼란이 장기 부진에 빠져 있는 내수 경기 회복을 어렵게 할 것이라는 우려가 현실로 나타난 것이다.,False,"정치권 논란 및 집회 상황에 대한 설명으로, 수치나 통계적 변화와 관련이 없다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C007,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,7,1,계엄과 탄핵 추진 등 정국 혼란이 장기 부진에 빠져 있는 내수 경기 회복을 어렵게 할 것이라는 우려가 현실로 나타난 것이다.,"정치권에서 탄핵 찬반 논란이 치열하게 이어지고, 서울 여의도와 광화문에서 대규모 탄핵 찬반 집회가 열리던 때다.","12월 둘째 주는 국회에서 윤석열 대통령에 대한 1차 탄핵안이 정족수 미달로 무산(12월 7일)된 뒤, 2차 탄핵안이 가결(14일)되기 직전까지 기간이다.","부문별로는 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%)의 소비가 더 큰 폭으로 줄었다.",False,"현재 문장은 정치적 상황에 대한 우려를 표현하고 있으며, 이는 수치나 통계적인 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C008,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,8,1,"부문별로는 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%)의 소비가 더 큰 폭으로 줄었다.",계엄과 탄핵 추진 등 정국 혼란이 장기 부진에 빠져 있는 내수 경기 회복을 어렵게 할 것이라는 우려가 현실로 나타난 것이다.,"정치권에서 탄핵 찬반 논란이 치열하게 이어지고, 서울 여의도와 광화문에서 대규모 탄핵 찬반 집회가 열리던 때다.",소비가 그만큼 ‘엄숙’해진 것이다.,True,"부문별 소비 감소율 (-7.4%, -7.1%, -4.5%)이 제시되어 있으며, 이는 KOSIS에서 관련 통계를 통해 대조 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C009,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,9,1,소비가 그만큼 ‘엄숙’해진 것이다.,"부문별로는 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%)의 소비가 더 큰 폭으로 줄었다.",계엄과 탄핵 추진 등 정국 혼란이 장기 부진에 빠져 있는 내수 경기 회복을 어렵게 할 것이라는 우려가 현실로 나타난 것이다.,연말 소비자심리지수는 코로나 사태 이후 4년 9개월 만에 가장 큰 폭으로 하락했다.,False,현재 문장은 단순한 서술로서 구체적인 수치나 통계적 변화를 언급하지 않고 있습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C010,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,10,1,연말 소비자심리지수는 코로나 사태 이후 4년 9개월 만에 가장 큰 폭으로 하락했다.,소비가 그만큼 ‘엄숙’해진 것이다.,"부문별로는 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%)의 소비가 더 큰 폭으로 줄었다.",◇계엄 해제 안된 내수… 덜 먹고 덜 놀러갔다,True,연말 소비자심리지수의 하락 여부는 국가통계포털(KOSIS)에서 관련 통계를 통해 확인할 수 있다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C011,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,11,1,◇계엄 해제 안된 내수… 덜 먹고 덜 놀러갔다,연말 소비자심리지수는 코로나 사태 이후 4년 9개월 만에 가장 큰 폭으로 하락했다.,소비가 그만큼 ‘엄숙’해진 것이다.,"서울 여의도의 금융회사에 다니는 김모(44)씨는 원래 작년 12월 16일 부서 차원의 송년 회식에 참석할 예정이었지만, 계엄 여파로 회식이 ‘무기한 연기’됐다.",False,"현재 문장은 계엄 해제가 되지 않은 상태에서의 내수 상황에 대한 일반적인 서술로, 구체적인 수치나 통계적 변화를 언급하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C012,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,12,1,"서울 여의도의 금융회사에 다니는 김모(44)씨는 원래 작년 12월 16일 부서 차원의 송년 회식에 참석할 예정이었지만, 계엄 여파로 회식이 ‘무기한 연기’됐다.",◇계엄 해제 안된 내수… 덜 먹고 덜 놀러갔다,연말 소비자심리지수는 코로나 사태 이후 4년 9개월 만에 가장 큰 폭으로 하락했다.,"김씨는 “나라 전체가 뒤숭숭한데 우리끼리 ‘부어라 마셔라’ 분위기로 회식하는 건 적절하지 않다는 회사 차원의 판단이 있었다”며 “그런데 연말에 제주항공 참사까지 겹치면서, 이젠 송년회를 대신할 신년회도 열기 어려워졌다”고 말했다.",False,"현재 문장은 개인 경험에 대한 내용으로, KOSIS에서 검증 가능한 수치나 통계적 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C013,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,13,1,"김씨는 “나라 전체가 뒤숭숭한데 우리끼리 ‘부어라 마셔라’ 분위기로 회식하는 건 적절하지 않다는 회사 차원의 판단이 있었다”며 “그런데 연말에 제주항공 참사까지 겹치면서, 이젠 송년회를 대신할 신년회도 열기 어려워졌다”고 말했다.","서울 여의도의 금융회사에 다니는 김모(44)씨는 원래 작년 12월 16일 부서 차원의 송년 회식에 참석할 예정이었지만, 계엄 여파로 회식이 ‘무기한 연기’됐다.",◇계엄 해제 안된 내수… 덜 먹고 덜 놀러갔다,"김씨는 지난달 크리스마스 때 사흘간 휴가를 썼지만, 예년처럼 강원도 스키장 등으로 놀러 가지 않고 집에서 조용히 지냈다고 한다.",False,"현재 문장은 특정 개인이 경험한 상황에 대한 설명으로, KOSIS에서 검증 가능한 수치나 통계적 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C014,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,14,1,"김씨는 지난달 크리스마스 때 사흘간 휴가를 썼지만, 예년처럼 강원도 스키장 등으로 놀러 가지 않고 집에서 조용히 지냈다고 한다.","김씨는 “나라 전체가 뒤숭숭한데 우리끼리 ‘부어라 마셔라’ 분위기로 회식하는 건 적절하지 않다는 회사 차원의 판단이 있었다”며 “그런데 연말에 제주항공 참사까지 겹치면서, 이젠 송년회를 대신할 신년회도 열기 어려워졌다”고 말했다.","서울 여의도의 금융회사에 다니는 김모(44)씨는 원래 작년 12월 16일 부서 차원의 송년 회식에 참석할 예정이었지만, 계엄 여파로 회식이 ‘무기한 연기’됐다.","그는 “많은 국민이 나라 걱정으로 추운 날씨에도 집회에 참가하는데, 나만 좋은 데서 쉬고 맛있고 비싼 음식을 먹을 기분이 잘 나지 않았다”며 “시시각각 정국 상황이 뒤바뀌니, 정치 뉴스를 보다가 휴가가 다 간 느낌”이라고 했다.",False,"현재 문장은 개인 휴가 사용 및 활동 내용에 대한 이야기로, 이는 KOSIS에서 제공하는 통계 정보와는 관련이 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C015,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,15,1,"그는 “많은 국민이 나라 걱정으로 추운 날씨에도 집회에 참가하는데, 나만 좋은 데서 쉬고 맛있고 비싼 음식을 먹을 기분이 잘 나지 않았다”며 “시시각각 정국 상황이 뒤바뀌니, 정치 뉴스를 보다가 휴가가 다 간 느낌”이라고 했다.","김씨는 지난달 크리스마스 때 사흘간 휴가를 썼지만, 예년처럼 강원도 스키장 등으로 놀러 가지 않고 집에서 조용히 지냈다고 한다.","김씨는 “나라 전체가 뒤숭숭한데 우리끼리 ‘부어라 마셔라’ 분위기로 회식하는 건 적절하지 않다는 회사 차원의 판단이 있었다”며 “그런데 연말에 제주항공 참사까지 겹치면서, 이젠 송년회를 대신할 신년회도 열기 어려워졌다”고 말했다.","대기업 직장인 최모(42)씨는 당초 지난달 18~24일 일주일간 휴가를 내고 부산으로 가족 여행을 다녀올 계획이었지만, 계엄 이후 이를 취소했다.",False,"현재 문장은 단순한 개인 경험 및 감정 표현으로, 수치나 통계적인 변화를 주장하지 않는다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C016,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,16,1,"대기업 직장인 최모(42)씨는 당초 지난달 18~24일 일주일간 휴가를 내고 부산으로 가족 여행을 다녀올 계획이었지만, 계엄 이후 이를 취소했다.","그는 “많은 국민이 나라 걱정으로 추운 날씨에도 집회에 참가하는데, 나만 좋은 데서 쉬고 맛있고 비싼 음식을 먹을 기분이 잘 나지 않았다”며 “시시각각 정국 상황이 뒤바뀌니, 정치 뉴스를 보다가 휴가가 다 간 느낌”이라고 했다.","김씨는 지난달 크리스마스 때 사흘간 휴가를 썼지만, 예년처럼 강원도 스키장 등으로 놀러 가지 않고 집에서 조용히 지냈다고 한다.","그는 국내 주식 시장에 수천만 원 정도 투자하고 있었는데, 계엄 직후 투자 종목의 주가가 폭락하기 시작하면서 며칠 만에 500만원 가까운 손해를 봤다.",False,"현재 문장은 개인 휴가 계획 변경에 대한 내용으로, 이는 KOSIS에서 제공하는 통계 자료와는 관련이 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C017,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,17,1,"그는 국내 주식 시장에 수천만 원 정도 투자하고 있었는데, 계엄 직후 투자 종목의 주가가 폭락하기 시작하면서 며칠 만에 500만원 가까운 손해를 봤다.","대기업 직장인 최모(42)씨는 당초 지난달 18~24일 일주일간 휴가를 내고 부산으로 가족 여행을 다녀올 계획이었지만, 계엄 이후 이를 취소했다.","그는 “많은 국민이 나라 걱정으로 추운 날씨에도 집회에 참가하는데, 나만 좋은 데서 쉬고 맛있고 비싼 음식을 먹을 기분이 잘 나지 않았다”며 “시시각각 정국 상황이 뒤바뀌니, 정치 뉴스를 보다가 휴가가 다 간 느낌”이라고 했다.",최씨는 “‘계엄 정국’에선 연말 기분도 안 나는 데다 투자에서도 목돈을 잃어 최대한 절약하기로 했다”고 말했다.,False,"현재 문장은 개인 투자자의 손해 상황에 대한 내용으로, 이는 개별 사건에 해당하며 국가통계포털(KOSIS)에서 제공하는 통계와는 관련이 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C018,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,18,1,최씨는 “‘계엄 정국’에선 연말 기분도 안 나는 데다 투자에서도 목돈을 잃어 최대한 절약하기로 했다”고 말했다.,"그는 국내 주식 시장에 수천만 원 정도 투자하고 있었는데, 계엄 직후 투자 종목의 주가가 폭락하기 시작하면서 며칠 만에 500만원 가까운 손해를 봤다.","대기업 직장인 최모(42)씨는 당초 지난달 18~24일 일주일간 휴가를 내고 부산으로 가족 여행을 다녀올 계획이었지만, 계엄 이후 이를 취소했다.",◇‘줄일 수 있는 소비’ 확 줄었다,False,"현재 문장은 개인 경험 및 감정에 대한 내용으로, KOSIS 통계로 검증 가능한 수치나 통계적 변화를 주장하지 않는다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C020,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,20,1,"김씨와 최씨처럼 국내 소비자들은 계엄 이후 외식과 숙박, 오락·스포츠 등에서 집중적으로 소비를 줄였다.",◇‘줄일 수 있는 소비’ 확 줄었다,최씨는 “‘계엄 정국’에선 연말 기분도 안 나는 데다 투자에서도 목돈을 잃어 최대한 절약하기로 했다”고 말했다.,"12월 둘째 주(12월 7~13일) 신용카드 총 이용액은 1년 전 대비 3.1% 감소했는데, 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%) 등 분야에서는 더 줄었다.",True,"국내 소비자들이 계엄 이후 외식, 숙박, 오락 및 스포츠 등의 분야에서 소비를 줄였다는 내용은 국내 경제 활동에 대한 변화를 나타내며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있을 것으로 보인다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C021,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,21,1,"12월 둘째 주(12월 7~13일) 신용카드 총 이용액은 1년 전 대비 3.1% 감소했는데, 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%) 등 분야에서는 더 줄었다.","김씨와 최씨처럼 국내 소비자들은 계엄 이후 외식과 숙박, 오락·스포츠 등에서 집중적으로 소비를 줄였다.",◇‘줄일 수 있는 소비’ 확 줄었다,"영화·연극 표값, 스포츠 경기 입장료, 놀이공원과 레포츠 시설 이용료, 호텔이나 리조트 숙박비, 회사 회식비 또는 가족 외식비 등으로 쓰는 돈이 확 줄었다는 얘기다.",True,"신용카드 총 이용액과 각 분야의 소비 감소율을 제시하며, 이는 국내 소비 패턴 변화에 대한 통계적인 정보를 제공하므로 KOSIS에서 관련 통계를 찾아볼 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C022,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,22,1,"영화·연극 표값, 스포츠 경기 입장료, 놀이공원과 레포츠 시설 이용료, 호텔이나 리조트 숙박비, 회사 회식비 또는 가족 외식비 등으로 쓰는 돈이 확 줄었다는 얘기다.","12월 둘째 주(12월 7~13일) 신용카드 총 이용액은 1년 전 대비 3.1% 감소했는데, 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%) 등 분야에서는 더 줄었다.","김씨와 최씨처럼 국내 소비자들은 계엄 이후 외식과 숙박, 오락·스포츠 등에서 집중적으로 소비를 줄였다.","반면 같은 기간 의류 및 신발(2.9%), 교육 서비스(5.7%), 식료품 및 음료(2.7%) 부문에서는 1년 전 대비 카드 이용액이 늘었다.",True,"현재 문장은 영화·연극 표값, 스포츠 경기 입장료, 놀이공원과 레포츠 시설 이용료, 호텔이나 리조트 숙박비 등의 비용이 줄어들었다고 언급하며 이는 KOSIS에서 관련 통계를 통해 확인 가능한 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C023,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,23,1,"반면 같은 기간 의류 및 신발(2.9%), 교육 서비스(5.7%), 식료품 및 음료(2.7%) 부문에서는 1년 전 대비 카드 이용액이 늘었다.","영화·연극 표값, 스포츠 경기 입장료, 놀이공원과 레포츠 시설 이용료, 호텔이나 리조트 숙박비, 회사 회식비 또는 가족 외식비 등으로 쓰는 돈이 확 줄었다는 얘기다.","12월 둘째 주(12월 7~13일) 신용카드 총 이용액은 1년 전 대비 3.1% 감소했는데, 오락·스포츠 및 문화(-7.4%), 숙박 서비스(-7.1%), 음식 및 음료서비스(-4.5%) 등 분야에서는 더 줄었다.",이는 경기와 관계 없이 꾸준히 수요가 유지되는 분야다.,True,"현재 문장은 신용카드 총 이용액 중 특정 부문에서의 변화를 언급하며, 이는 KOSIS를 통해 관련 통계를 확인할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C024,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,24,1,이는 경기와 관계 없이 꾸준히 수요가 유지되는 분야다.,"반면 같은 기간 의류 및 신발(2.9%), 교육 서비스(5.7%), 식료품 및 음료(2.7%) 부문에서는 1년 전 대비 카드 이용액이 늘었다.","영화·연극 표값, 스포츠 경기 입장료, 놀이공원과 레포츠 시설 이용료, 호텔이나 리조트 숙박비, 회사 회식비 또는 가족 외식비 등으로 쓰는 돈이 확 줄었다는 얘기다.",통계 당국 관계자는 “소비자들이 계엄 이후 ‘줄일 수 있는 소비’는 최대한 줄인 것으로 보인다”며 “‘외식 소비’가 줄어든 반면 ‘식료품 소비’는 늘어난 것은 그만큼 밖에서 사 먹기보다 식재료를 가지고 집에서 만들어 먹었다는 뜻”이라고 말했다.,False,"현재 문장은 경기와 관계없이 수요가 유지되는 분야에 대한 단순한 서술이므로, 수치나 통계적 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C025,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,25,1,통계 당국 관계자는 “소비자들이 계엄 이후 ‘줄일 수 있는 소비’는 최대한 줄인 것으로 보인다”며 “‘외식 소비’가 줄어든 반면 ‘식료품 소비’는 늘어난 것은 그만큼 밖에서 사 먹기보다 식재료를 가지고 집에서 만들어 먹었다는 뜻”이라고 말했다.,이는 경기와 관계 없이 꾸준히 수요가 유지되는 분야다.,"반면 같은 기간 의류 및 신발(2.9%), 교육 서비스(5.7%), 식료품 및 음료(2.7%) 부문에서는 1년 전 대비 카드 이용액이 늘었다.",12월 둘째 주에 이어 12월 셋째 주(14~20일)에도 ‘덜 놀고 덜 즐기는’ 추세는 이어졌다.,False,"현재 문장은 외식 소비와 식료품 소비 변화에 대한 해석을 담고 있지만, 구체적인 수치나 비율 등의 통계적 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C026,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,26,1,12월 둘째 주에 이어 12월 셋째 주(14~20일)에도 ‘덜 놀고 덜 즐기는’ 추세는 이어졌다.,통계 당국 관계자는 “소비자들이 계엄 이후 ‘줄일 수 있는 소비’는 최대한 줄인 것으로 보인다”며 “‘외식 소비’가 줄어든 반면 ‘식료품 소비’는 늘어난 것은 그만큼 밖에서 사 먹기보다 식재료를 가지고 집에서 만들어 먹었다는 뜻”이라고 말했다.,이는 경기와 관계 없이 꾸준히 수요가 유지되는 분야다.,"전체 신용카드 이용액은 1년 전 대비 2.8% 늘어났지만, 외식·숙박·오락 소비는 줄어든 것이다.",False,"'덜 놀고 덜 즐기는' 추세라는 표현은 구체적인 수치나 비율을 포함하지 않으며, KOSIS 통계로 검증 가능한 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0022-C027,A0022,계엄 이후 얼어붙은 내수... 덜 먹고 덜 놀러갔다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/UNEVPXHOQFFWRGCMGJ72EICGC4,1,27,1,"전체 신용카드 이용액은 1년 전 대비 2.8% 늘어났지만, 외식·숙박·오락 소비는 줄어든 것이다.",12월 둘째 주에 이어 12월 셋째 주(14~20일)에도 ‘덜 놀고 덜 즐기는’ 추세는 이어졌다.,통계 당국 관계자는 “소비자들이 계엄 이후 ‘줄일 수 있는 소비’는 최대한 줄인 것으로 보인다”며 “‘외식 소비’가 줄어든 반면 ‘식료품 소비’는 늘어난 것은 그만큼 밖에서 사 먹기보다 식재료를 가지고 집에서 만들어 먹었다는 뜻”이라고 말했다.,"셋째 주 신용카드 소비를 분야별로 보면 숙박 서비스는 1년 전 대비 8.3% 줄었고, 오락·스포츠 및 문화(-5.9%), 음식 및 음료서비스(-0.3%)에서도 감소세가 계속됐다.",True,"현재 문장은 전체 신용카드 이용액의 변화 및 외식, 숙박, 오락 소비의 변화에 대한 구체적인 수치를 포함하고 있으며, 이는 국가 경제 활동과 관련된 통계로서 KOSIS를 통해 검증될 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
