claim_id,article_id,title,date,url,paragraph_id,paragraph_sentence_index,paragraph_count,claim_text,prev_sentence,prev_prev_sentence,next_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0025-C004,A0025,"그룹총수들 1년새 주식재산 6.6兆 감소… 이재용 3조, 김범수 2.2조↓",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/5M7OQPWRUZEMJMDSCU53JKZEJE,1,4,1,감소율은 10.2%다.,"조사 대상 총수의 올해 초 주식평가액은 58조1584억원(지난 2일 종가 기준)으로, 작년 초의 64조7728억원 대비 1년 새 6조6144억원 줄었다.",기업분석전문 한국CXO연구소는 공정거래위원회 지정 88개 대기업집단 중 2025년 초 기준 주식평가액 1000억원 이상의 그룹 총수를 대상으로 조사한 결과 이같이 나타났다고 6일 밝혔다.,"조사 대상 44명 중 28명(63.6%)은 주식 가치가 하락했고, 16명(36.4%)은 상승했다.",TRUE,"주식평가액의 감소율을 언급하며, 이는 KOSIS에서 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0025-C005,A0025,"그룹총수들 1년새 주식재산 6.6兆 감소… 이재용 3조, 김범수 2.2조↓",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/5M7OQPWRUZEMJMDSCU53JKZEJE,1,5,1,"조사 대상 44명 중 28명(63.6%)은 주식 가치가 하락했고, 16명(36.4%)은 상승했다.",감소율은 10.2%다.,"조사 대상 총수의 올해 초 주식평가액은 58조1584억원(지난 2일 종가 기준)으로, 작년 초의 64조7728억원 대비 1년 새 6조6144억원 줄었다.",최근 1년 새 주식재산 감소율이 가장 큰 총수는 이동채 에코프로 창업자 겸 상임고문이었다.,TRUE,"현재 문장은 조사 대상 44명 중 몇 명이 주식 가치의 상승 및 하락했는지를 비율로 나타내고 있으며, 이는 집단 내 변화를 나타내는 통계적인 정보이므로 KOSIS를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0025-C007,A0025,"그룹총수들 1년새 주식재산 6.6兆 감소… 이재용 3조, 김범수 2.2조↓",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/5M7OQPWRUZEMJMDSCU53JKZEJE,1,7,1,주식 가치가 작년 초 3조1995억원에서 올초 1조3841억원으로 56.7% 감소했다.,최근 1년 새 주식재산 감소율이 가장 큰 총수는 이동채 에코프로 창업자 겸 상임고문이었다.,"조사 대상 44명 중 28명(63.6%)은 주식 가치가 하락했고, 16명(36.4%)은 상승했다.","이용한 원익 회장(2390억원1297억원, 45.7%↓), 김범수 카카오 창업자(6조1186억원3조9527억원, 35.4%↓), 김홍국 하림 회장(1938억원1323억원, 31.7%↓)도 주식 재산이 30% 이상 줄었다.",TRUE,"주식 가치의 변화가 수치로 명시되어 있으며, 이는 국가 경제나 산업 동향과 관련된 정보로서 KOSIS에서 관련 통계를 찾아볼 수 있을 것으로 판단됩니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0025-C011,A0025,"그룹총수들 1년새 주식재산 6.6兆 감소… 이재용 3조, 김범수 2.2조↓",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/5M7OQPWRUZEMJMDSCU53JKZEJE,1,11,1,㈜두산의 주가 상승에 힘입어 평가액이 작년 초 1212억원에서 올해 초 3456억원으로 185.1% 증가했다.,반면 주식평가액 증가율 1위는 박정원 두산 회장이었다.,금액 기준으로는 주식 재산 1위인 이재용 삼성전자 회장의 평가액이 14조8673억원에서 11조9099억원으로 2조9574억원 줄어 감소 폭이 가장 컸다.,경영권 분쟁을 겪고있는 영풍 장형진 고문의 주식평가액은 고려아연의 주가 상승 영향으로 작년 초 3843억원에서 올해 초 7023억원으로 82.8% 뛰었다.,TRUE,"㈜두산의 주가 상승에 따른 평가액 증가율을 언급하며, 이는 KOSIS에서 관련 통계를 통해 대조할 수 있는 내용이기 때문에 True로 판단합니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0025-C012,A0025,"그룹총수들 1년새 주식재산 6.6兆 감소… 이재용 3조, 김범수 2.2조↓",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/5M7OQPWRUZEMJMDSCU53JKZEJE,1,12,1,경영권 분쟁을 겪고있는 영풍 장형진 고문의 주식평가액은 고려아연의 주가 상승 영향으로 작년 초 3843억원에서 올해 초 7023억원으로 82.8% 뛰었다.,㈜두산의 주가 상승에 힘입어 평가액이 작년 초 1212억원에서 올해 초 3456억원으로 185.1% 증가했다.,반면 주식평가액 증가율 1위는 박정원 두산 회장이었다.,"오일선 한국CXO연구소장은 “44개 그룹 총수가 보유한 주식 종목은 140개 정도인데, 이 중 70% 정도가 최근 1년 새 주식 가치가 하락하면서 총수의 주식재산도 전반적으로 감소세를 피하지 못했다”고 했다.",TRUE,"현재 문장은 특정 기업의 주식평가액 증가율을 언급하며, 이는 KOSIS에서 해당 기업의 주가와 관련된 통계를 통해 검증할 수 있는 내용이기 때문에 True로 판단합니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0025-C013,A0025,"그룹총수들 1년새 주식재산 6.6兆 감소… 이재용 3조, 김범수 2.2조↓",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/5M7OQPWRUZEMJMDSCU53JKZEJE,1,13,1,"오일선 한국CXO연구소장은 “44개 그룹 총수가 보유한 주식 종목은 140개 정도인데, 이 중 70% 정도가 최근 1년 새 주식 가치가 하락하면서 총수의 주식재산도 전반적으로 감소세를 피하지 못했다”고 했다.",경영권 분쟁을 겪고있는 영풍 장형진 고문의 주식평가액은 고려아연의 주가 상승 영향으로 작년 초 3843억원에서 올해 초 7023억원으로 82.8% 뛰었다.,㈜두산의 주가 상승에 힘입어 평가액이 작년 초 1212억원에서 올해 초 3456억원으로 185.1% 증가했다.,,TRUE,"문장에서 '총수의 주식재산이 전반적으로 감소세를 피하지 못했다'는 내용은 국내 경제 및 기업의 주식 가치 변화에 대한 통계적인 주장을 포함하고 있으며, 이는 KOSIS를 통해 관련 통계를 대조하여 검증할 수 있을 것으로 보인다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C002,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,2,1,"최근 중국(홍콩 포함) 비율이 크게 줄고 미국과 대만, 베트남 수출 비율은 확대되고 있다.",우리나라 수출의 20%가량을 맡고 있는 핵심 품목인 반도체의 ‘수출 지형도’가 눈에 띄게 변한 것으로 나타났다.,,"미·중 갈등과 세계 IT 제조 기업의 탈(脫)중국 흐름, 미국의 인공지능(AI)용 반도체 수요 증가 등이 영향을 줬다.",TRUE,"현재 문장은 반도체 수출의 국가별 비율 변화에 대한 내용을 담고 있으며, 이는 국내 집계 통계로서 KOSIS를 통해 대조 및 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C004,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,4,1,미국의 대중 수출 규제가 갈수록 심해지는 상황에서 중국이 반도체 자립에 나서고 있는 만큼 앞으로는 우리의 중국 수출 비율이 더 줄어들 것이라는 전망이 나온다.,"미·중 갈등과 세계 IT 제조 기업의 탈(脫)중국 흐름, 미국의 인공지능(AI)용 반도체 수요 증가 등이 영향을 줬다.","최근 중국(홍콩 포함) 비율이 크게 줄고 미국과 대만, 베트남 수출 비율은 확대되고 있다.","5일 산업통상자원부와 한국무역협회에 따르면 작년 1~11월 반도체 수출(1274억달러) 가운데 중국 비율은 33.3%, 홍콩 비율은 18.4%로 나타났다.",TRUE,현재 문장은 중국의 반도체 자립 노력과 미국 수출 규제 강화로 인해 한국의 중국 수출 비율이 줄어들 것이라는 예측을 하고 있습니다.,mid,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C005,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,5,1,"5일 산업통상자원부와 한국무역협회에 따르면 작년 1~11월 반도체 수출(1274억달러) 가운데 중국 비율은 33.3%, 홍콩 비율은 18.4%로 나타났다.",미국의 대중 수출 규제가 갈수록 심해지는 상황에서 중국이 반도체 자립에 나서고 있는 만큼 앞으로는 우리의 중국 수출 비율이 더 줄어들 것이라는 전망이 나온다.,"미·중 갈등과 세계 IT 제조 기업의 탈(脫)중국 흐름, 미국의 인공지능(AI)용 반도체 수요 증가 등이 영향을 줬다.","둘을 합해 51.7%로, 지난 2020년(61.1%)과 비교하면 4년 만에 9%포인트 이상 줄었다.",TRUE,"현재 문장은 한국의 반도체 수출 중 중국과 홍콩의 비율을 구체적인 수치로 제시하며, 이는 국가 통계의 일부로서 KOSIS를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C006,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,6,1,"둘을 합해 51.7%로, 지난 2020년(61.1%)과 비교하면 4년 만에 9%포인트 이상 줄었다.","5일 산업통상자원부와 한국무역협회에 따르면 작년 1~11월 반도체 수출(1274억달러) 가운데 중국 비율은 33.3%, 홍콩 비율은 18.4%로 나타났다.",미국의 대중 수출 규제가 갈수록 심해지는 상황에서 중국이 반도체 자립에 나서고 있는 만큼 앞으로는 우리의 중국 수출 비율이 더 줄어들 것이라는 전망이 나온다.,업계에서는 홍콩으로 수출하는 반도체의 80~90%가 중국으로 들어가는 것으로 본다.,TRUE,"현재 문장은 한국의 반도체 수출 중 중국과 홍콩 비율을 언급하며, 이 비율이 2020년에 비해 줄었다고 주장합니다. 이는 KOSIS를 통해 확인 가능한 국내 집계 통계 정보입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C008,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,8,1,반면 미국과 미국의 ‘반도체 동맹’인 대만을 합한 수출 비율은 같은 기간 13.9%에서 21.7%로 8%포인트가량 올랐다.,업계에서는 홍콩으로 수출하는 반도체의 80~90%가 중국으로 들어가는 것으로 본다.,"둘을 합해 51.7%로, 지난 2020년(61.1%)과 비교하면 4년 만에 9%포인트 이상 줄었다.","미국 수출 비율(7.2%)은 큰 변화가 없었지만, 대만 수출 비율은 2020년 6.4%에서 지난해 14.5%로 급상승했다.",TRUE,"현재 문장은 반도체 수출 비율이 미국 및 대만과의 관계에서 증가한 것을 언급하며, 이는 국가 간 통계의 변화를 나타내므로 KOSIS를 통해 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C009,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,9,1,"미국 수출 비율(7.2%)은 큰 변화가 없었지만, 대만 수출 비율은 2020년 6.4%에서 지난해 14.5%로 급상승했다.",반면 미국과 미국의 ‘반도체 동맹’인 대만을 합한 수출 비율은 같은 기간 13.9%에서 21.7%로 8%포인트가량 올랐다.,업계에서는 홍콩으로 수출하는 반도체의 80~90%가 중국으로 들어가는 것으로 본다.,SK하이닉스가 미국 엔비디아에 공급하는 HBM(고대역폭 메모리) 물량이 중간 제조 기지인 대만 수출로 잡힌 영향이 크다.,TRUE,"현재 문장은 반도체 수출 비율이 시간에 따라 변했다는 구체적인 통계를 포함하고 있으며, 이는 국가 간 비교 가능한 통계 자료로서 KOSIS를 통해 검증될 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C012,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,12,1,삼성전자 공장 이전 등의 영향으로 베트남 수출 비율도 2020년 11.6%에서 작년 12.9%로 증가했다.,대만 TSMC는 한국 HBM을 그래픽처리장치(GPU)와 함께 패키징해 엔비디아의 AI 가속기 제품을 제작한다.,SK하이닉스가 미국 엔비디아에 공급하는 HBM(고대역폭 메모리) 물량이 중간 제조 기지인 대만 수출로 잡힌 영향이 크다.,"지난 2019년 삼성전자는 한때 스마트폰 물량의 17%가량을 담당하던 중국 후이저우 공장을 폐쇄하고, 대신 베트남 생산 거점을 확대했다.",TRUE,베트남 수출 비율이 2020년 11.6%에서 작년 12.9%로 증가했다는 내용은 국가 간 교역 및 경제 관련 통계로서 KOSIS를 통해 검증 가능하다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C013,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,13,1,"지난 2019년 삼성전자는 한때 스마트폰 물량의 17%가량을 담당하던 중국 후이저우 공장을 폐쇄하고, 대신 베트남 생산 거점을 확대했다.",삼성전자 공장 이전 등의 영향으로 베트남 수출 비율도 2020년 11.6%에서 작년 12.9%로 증가했다.,대만 TSMC는 한국 HBM을 그래픽처리장치(GPU)와 함께 패키징해 엔비디아의 AI 가속기 제품을 제작한다.,전문가들은 미국의 중국 규제가 첨단 반도체에서 레거시(범용) 반도체로 확산하면서 한국의 대중국 반도체 수출 물량이 앞으로 더 낮아질 것으로 예상한다.,TRUE,"삼성전자의 중국 후이저우 공장 폐쇄 및 베트남 생산 거점 확대에 대한 내용은 국내 기업의 생산 변화에 관한 정보로서, 해당 변화가 국가 경제나 산업 구조에 미치는 영향을 분석하기 위해 KOSIS 통계 자료와 비교할 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C014,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,14,1,전문가들은 미국의 중국 규제가 첨단 반도체에서 레거시(범용) 반도체로 확산하면서 한국의 대중국 반도체 수출 물량이 앞으로 더 낮아질 것으로 예상한다.,"지난 2019년 삼성전자는 한때 스마트폰 물량의 17%가량을 담당하던 중국 후이저우 공장을 폐쇄하고, 대신 베트남 생산 거점을 확대했다.",삼성전자 공장 이전 등의 영향으로 베트남 수출 비율도 2020년 11.6%에서 작년 12.9%로 증가했다.,장상식 한국무역협회 국제무역통상연구원장은 “중국이 반도체 자립에 나서고 있는 데다가 세계 IT 기업이 동남아와 인도로 생산 기지를 옮기고 있어 앞으로 중국 비율은 더 낮아질 것으로 본다”고 말했다.,TRUE,"현재 문장은 전문가들이 한국의 대중국 반도체 수출 물량이 앞으로 더 낮아질 것이라고 예상한다는 내용으로, 이는 통계적인 변화를 예측하는 주장입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0026-C015,A0026,"반도체 수출, 中·홍콩 비율 9%p 이상 줄어",2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BMVO4ZZBRRFZ7NTLK4INPJWIF4,1,15,1,장상식 한국무역협회 국제무역통상연구원장은 “중국이 반도체 자립에 나서고 있는 데다가 세계 IT 기업이 동남아와 인도로 생산 기지를 옮기고 있어 앞으로 중국 비율은 더 낮아질 것으로 본다”고 말했다.,전문가들은 미국의 중국 규제가 첨단 반도체에서 레거시(범용) 반도체로 확산하면서 한국의 대중국 반도체 수출 물량이 앞으로 더 낮아질 것으로 예상한다.,"지난 2019년 삼성전자는 한때 스마트폰 물량의 17%가량을 담당하던 중국 후이저우 공장을 폐쇄하고, 대신 베트남 생산 거점을 확대했다.",,TRUE,현재 문장은 중국의 반도체 자립 및 글로벌 IT 기업의 생산기지 이동으로 인해 한국의 대중국 반도체 수출 비율이 낮아질 것이라는 예측을 하고 있다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C002,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,2,1,"국내 1위 배터리 제조사인 LG에너지솔루션의 2024년 영업이익은 약 6984억원으로 전년(2조1632억원)의 3분의 1 수준으로 급감, 삼성SDI도 약 7692억원으로 전년(1조6334억원)의 절반 수준에 그칠 전망이다.",국내 배터리 업계 대표 기업의 2024년 영업이익 실적은 모두 ‘비상’이다.,,SK온이 포함된 SK이노베이션도 2136억원으로 전년(1조9039억원) 대비 9분의 1 수준으로 줄었다.,TRUE,"문장에서 LG에너지솔루션과 삼성SDI의 2024년 영업이익이 각각 전년 대비 얼마나 감소했는지를 구체적으로 언급하고 있으며, 이는 KOSIS를 통해 확인 가능한 국내 기업의 실적 관련 정보이므로 True로 판단된다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C003,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,3,1,SK온이 포함된 SK이노베이션도 2136억원으로 전년(1조9039억원) 대비 9분의 1 수준으로 줄었다.,"국내 1위 배터리 제조사인 LG에너지솔루션의 2024년 영업이익은 약 6984억원으로 전년(2조1632억원)의 3분의 1 수준으로 급감, 삼성SDI도 약 7692억원으로 전년(1조6334억원)의 절반 수준에 그칠 전망이다.",국내 배터리 업계 대표 기업의 2024년 영업이익 실적은 모두 ‘비상’이다.,실제 경영 실적은 장부 숫자 이상으로 나쁘다.,TRUE,"SK이노베이션의 2024년 영업이익이 전년 대비 크게 감소했다는 내용을 포함하며, 이는 국내 집계 통계로서 KOSIS를 통해 대조 및 검증 가능하다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C006,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,6,1,한때 코스닥 시가총액 1위를 기록하며 승승장구했던 배터리 소재 기업 에코프로비엠은 2023년 2952억원 흑자에서 작년엔 약 400억원 적자가 예상된다.,미국 정부가 미국 현지에서 생산을 하는 대가로 주는 IRA(인플레이션 감축법) 보조금을 제외하면 사실상 ‘적자’로 추정된다.,실제 경영 실적은 장부 숫자 이상으로 나쁘다.,반도체 불황에도 한국 산업을 이끌었던 전기차·배터리 산업 생태계가 급격히 무너지고 있다.,TRUE,"현재 문장은 에코프로비엠의 재무 실적 변화에 대한 구체적인 수치 정보를 포함하고 있으며, 이는 기업의 매출 및 이익 변동으로서 국가 경제나 산업 동향 분석에 활용될 수 있는 정보이므로 KOSIS를 통해 관련 통계를 대조하여 검증할 수 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C008,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,8,1,"주요 10대 기업의 영업이익은 전년 대비 반 토막났고, 보조금 효과를 제외하면 10개 기업 중 약 7개 기업이 적자 위기에 놓였다.",반도체 불황에도 한국 산업을 이끌었던 전기차·배터리 산업 생태계가 급격히 무너지고 있다.,한때 코스닥 시가총액 1위를 기록하며 승승장구했던 배터리 소재 기업 에코프로비엠은 2023년 2952억원 흑자에서 작년엔 약 400억원 적자가 예상된다.,‘전기차 캐즘(일시적 수요 정체) 쇼크’가 본격화한 것이다.,TRUE,"주요 10대 기업의 영업이익 변화에 대한 언급은 국내 경제 및 산업의 변화를 나타내는 중요한 지표로서, 이를 통해 KOSIS 등에서 관련 통계를 대조하여 검증할 수 있을 것으로 보인다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C013,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,13,1,"◇불황 터널 끝 안 보이는 배터리 업계 5일 금융정보업체 에프앤가이드에 따르면, 국내 배터리 업계 주요 10개 기업의 2024년 연간 영업이익 합계는 약 4조9860억원으로 전망된다.","글로벌 시장에서도 주요 자동차 기업들이 전기차 분야 투자를 연기하거나 대폭 축소했고, 유럽 최대 배터리 기업인 노스볼트가 파산하는 등 배터리 산업 전반에서 고강도 구조조정이 이어지고 있다.",중국의 공습으로 음극재 공장 가동률이 크게 낮아진 포스코퓨처엠 역시 음극재사업 부문에서 적자를 내는 상황이다.,전년(2023년) 약 11조9465억원 대비 절반 미만이다.,TRUE,"국내 배터리 업계 주요 10개 기업의 2024년 연간 영업이익 합계가 약 4조9860억원이라는 구체적인 수치 정보를 제공하고 있으며, 이는 국내 경제 및 산업의 중요한 지표로서 KOSIS를 통해 대조 가능한 정보이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C014,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,14,1,전년(2023년) 약 11조9465억원 대비 절반 미만이다.,"◇불황 터널 끝 안 보이는 배터리 업계 5일 금융정보업체 에프앤가이드에 따르면, 국내 배터리 업계 주요 10개 기업의 2024년 연간 영업이익 합계는 약 4조9860억원으로 전망된다.","글로벌 시장에서도 주요 자동차 기업들이 전기차 분야 투자를 연기하거나 대폭 축소했고, 유럽 최대 배터리 기업인 노스볼트가 파산하는 등 배터리 산업 전반에서 고강도 구조조정이 이어지고 있다.","LG엔솔, 삼성SDI, SK이노베이션(자회사 SK온 포함) 등 배터리 3사, LG화학, 포스코홀딩스, 포스코퓨처엠, 에코프로비엠, 엘앤에프, SKIET, 더블유씨피 등 배터리 소재 기업 7사 대부분 실적이 크게 나빠질 것으로 전망된다.",TRUE,"현재 문장은 국내 배터리 업계의 2024년 연간 영업이익이 전년 대비 절반 미만이라는 구체적인 수치 비교를 포함하고 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용입니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C017,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,17,1,배터리 소재 대표 기업인 에코프로비엠은 2023년 2952억원 흑자에서 작년 약 397억원 적자를 낸 것으로 전망된다.,"조(兆) 단위 영업이익을 내던 배터리 3사는 영업이익이 수천억 원대로 급감했고, 미국의 IRA(인플레이션 감축법) 보조금을 제외하면 사실상 영업적자가 유력하다.","LG엔솔, 삼성SDI, SK이노베이션(자회사 SK온 포함) 등 배터리 3사, LG화학, 포스코홀딩스, 포스코퓨처엠, 에코프로비엠, 엘앤에프, SKIET, 더블유씨피 등 배터리 소재 기업 7사 대부분 실적이 크게 나빠질 것으로 전망된다.",유럽 노스볼트와 대규모 계약을 체결했지만 노스볼트 파산으로 수주가 급감한 엘앤에프도 적자가 2배 수준으로 늘 전망이다.,TRUE,"배터리 소재 대표 기업인 에코프로비엠의 실적 변화에 대한 구체적인 수치와 비교를 제시하고 있으며, 이는 KOSIS 등의 국가 통계를 통해 검증될 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C019,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,19,1,◇전기차 내수 2년 연속 감소 국내 전기차 생태계를 떠받쳤던 전기차 내수가 빠르게 감소하는 것도 악재다.,유럽 노스볼트와 대규모 계약을 체결했지만 노스볼트 파산으로 수주가 급감한 엘앤에프도 적자가 2배 수준으로 늘 전망이다.,배터리 소재 대표 기업인 에코프로비엠은 2023년 2952억원 흑자에서 작년 약 397억원 적자를 낸 것으로 전망된다.,"지난해 완성차 5사(현대차, 기아, GM한국사업장, KG모빌리티, 르노코리아)가 국내 시장에서 판매한 전기차는 9만1385대로 2023년(11만5900대)보다 21.2% 줄었다.",TRUE,전기차 내수의 변화에 대한 언급이므로 이는 국내 집계 통계로서 KOSIS에서 관련 데이터를 찾아 대조할 수 있다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C020,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,20,1,"지난해 완성차 5사(현대차, 기아, GM한국사업장, KG모빌리티, 르노코리아)가 국내 시장에서 판매한 전기차는 9만1385대로 2023년(11만5900대)보다 21.2% 줄었다.",◇전기차 내수 2년 연속 감소 국내 전기차 생태계를 떠받쳤던 전기차 내수가 빠르게 감소하는 것도 악재다.,유럽 노스볼트와 대규모 계약을 체결했지만 노스볼트 파산으로 수주가 급감한 엘앤에프도 적자가 2배 수준으로 늘 전망이다.,"국내 완성차 업체들의 전기차 판매는 2020년 3만1356대에서 2022년 12만3676대로 2년 만에 3배 가까이 급증했지만, 2023년 소폭 감소한 데 이어 지난해엔 연 10만대 선이 무너졌다.",TRUE,현재 문장은 지난해 완성차 5사가 국내에서 판매한 전기차의 수가 전년도 대비 얼마나 감소했는지를 구체적인 수치와 함께 제시하고 있습니다.,high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
A0027-C021,A0027,전기차 ‘캐즘 쇼크’… 배터리 기업 10곳 영업익 반토막,2025-01-06,https://www.chosun.com/economy/industry-company/2025/01/06/BO3WGUVLFVHH3BXGQ3BHBBNZWU,1,21,1,"국내 완성차 업체들의 전기차 판매는 2020년 3만1356대에서 2022년 12만3676대로 2년 만에 3배 가까이 급증했지만, 2023년 소폭 감소한 데 이어 지난해엔 연 10만대 선이 무너졌다.","지난해 완성차 5사(현대차, 기아, GM한국사업장, KG모빌리티, 르노코리아)가 국내 시장에서 판매한 전기차는 9만1385대로 2023년(11만5900대)보다 21.2% 줄었다.",◇전기차 내수 2년 연속 감소 국내 전기차 생태계를 떠받쳤던 전기차 내수가 빠르게 감소하는 것도 악재다.,오는 20일 출범하는 트럼프 2기가 관세 인상 등을 내세워 전기차를 비롯한 자동차의 현지 생산을 압박하는 상황에서 내수 감소는 배터리 등 전기차 생태계에 치명적이라는 지적이 나온다.,TRUE,"국내 완성차 업체들의 전기차 판매 추이에 대한 구체적인 수치 변화가 언급되어 있으며, 이는 국가통계포털(KOSIS)에서 관련 통계를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-08-05
