claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at
A0029-C017,A0029-C017-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"반면, 수출 1위인 현대차(-0.5%), 그리고 르노코리아(-18.4%) 판매가 줄면서 전체 수출은 보합세를 보였다.",KG모빌리티도 같은 기간 18.2% 늘어난 6만 2378대를 수출했다.,-,국내공식통계,N,무역,완성차 수출량,"완성차, 수출량, 내수부진, 전기차캐즘",-,-,-,완성차,-,-,-,2025,-,Y,확정,현대차 (-0.5%),KOSIS_VALUE,hcx,완성차 수출량 증감률,현대차,2025,Y,claim_fallback,현재값,0.5,-,-,N,%,증감률,감소,전년,"반면, 수출 1위인 현대차(-0.5%), 그리고 르노코리아(-18.4%) 판매가 줄면서 전체 수출은 보합세를 보였다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,v1.5-measurement-binding,2026-07-30
A0029-C017,A0029-C017-m3,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"반면, 수출 1위인 현대차(-0.5%), 그리고 르노코리아(-18.4%) 판매가 줄면서 전체 수출은 보합세를 보였다.",KG모빌리티도 같은 기간 18.2% 늘어난 6만 2378대를 수출했다.,-,국내공식통계,N,무역,완성차 수출량,"완성차, 수출량, 내수부진, 전기차캐즘",-,-,-,완성차,-,-,-,2025,-,Y,확정,르노코리아 (-18.4%),KOSIS_VALUE,hcx,완성차 수출량 증감률,르노코리아,2025,Y,claim_fallback,현재값,18.4,-,-,N,%,증감률,감소,전년,"반면, 수출 1위인 현대차(-0.5%), 그리고 르노코리아(-18.4%) 판매가 줄면서 전체 수출은 보합세를 보였다.",high,Y,measurement_binding_fallback:3;measurement_period_ungrounded:3,Y,0,3,HCX-007,v1.5-measurement-binding,2026-07-30
A0030-C003,A0030-C003-m1,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,2일 서울 외환시장에서 달러 대비 원화 환율은 오후 3시 30분 기준 전 거래일보다 5.9원 떨어진 달러당 1466.6원을 기록했다.,"통상 환율은 한 국가의 ‘기초 체력’에 비유되는데, 고환율이 계속되면 가뜩이나 대통령 탄핵 소추로 타격을 입은 한국의 대외 신인도에 악영향을 줄 수 있기 때문이다.",-,국내공식통계,N,금융·금리,달러 대비 원화 환율,"외환시장, 달러, 원화",-,-,-,-,-,-,-,202501,-,M,확정,5.9원,KOSIS_VALUE,hcx,달러 대비 원화 환율 변동폭,-,202501,M,claim_fallback,현재값,5.9,-,-,N,원,수준값,-,전월,[검증 대상 문장] 2일 서울 외환시장에서 달러 대비 원화 환율은 오후 3시 30분 기준 전 거래일보다 5.9원 떨어진 달러당 1466.6원을 기록했다.,high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:2,N,0,2,HCX-007,v1.5-measurement-binding,2026-07-30
A0030-C003,A0030-C003-m2,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,2일 서울 외환시장에서 달러 대비 원화 환율은 오후 3시 30분 기준 전 거래일보다 5.9원 떨어진 달러당 1466.6원을 기록했다.,"통상 환율은 한 국가의 ‘기초 체력’에 비유되는데, 고환율이 계속되면 가뜩이나 대통령 탄핵 소추로 타격을 입은 한국의 대외 신인도에 악영향을 줄 수 있기 때문이다.",-,국내공식통계,N,금융·금리,달러 대비 원화 환율,"외환시장, 달러, 원화",-,-,-,-,-,-,-,202501,-,M,확정,1466.6원,KOSIS_VALUE,hcx,달러 대비 원화 환율,-,202501,M,claim_fallback,현재값,1466.6,-,-,N,원,수준값,-,전월,[검증 대상 문장] 2일 서울 외환시장에서 달러 대비 원화 환율은 오후 3시 30분 기준 전 거래일보다 5.9원 떨어진 달러당 1466.6원을 기록했다.,high,Y,measurement_binding_fallback:2;measurement_period_ungrounded:2,N,0,2,HCX-007,v1.5-measurement-binding,2026-07-30
A0030-C004,A0030-C004-m1,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,하지만 원화 환율은 지난해 12월 19일 글로벌 금융 위기 이후 15년여 만에 달러당 1450원 선을 넘어서는 등 고공 행진 중이다.,2일 서울 외환시장에서 달러 대비 원화 환율은 오후 3시 30분 기준 전 거래일보다 5.9원 떨어진 달러당 1466.6원을 기록했다.,-,국내공식통계,N,금융·금리,달러 대비 원화 환율,"외환시장, 달러, 원화, 환율",-,-,-,-,-,-,-,202501,-,M,확정,1450원,KOSIS_VALUE,hcx,달러 대비 원화 환율,-,202412,M,hcx,현재값,1450,-,-,N,원,수준값,유지,전년,글로벌 금융 위기 이후 15년여 만에 달러당 1450원 선을 넘어서는 등 고공 행진 중이다.,high,Y,measurement_binding_fallback:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-30
A0030-C004,A0030-C004-m2,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,하지만 원화 환율은 지난해 12월 19일 글로벌 금융 위기 이후 15년여 만에 달러당 1450원 선을 넘어서는 등 고공 행진 중이다.,2일 서울 외환시장에서 달러 대비 원화 환율은 오후 3시 30분 기준 전 거래일보다 5.9원 떨어진 달러당 1466.6원을 기록했다.,-,국내공식통계,N,금융·금리,달러 대비 원화 환율,"외환시장, 달러, 원화, 환율",-,-,-,-,-,-,-,202501,-,M,확정,15년,CONTEXT,hcx,경과 시간,-,202501,M,claim_fallback,참고값,15,-,-,N,년,수준값,-,-,글로벌 금융 위기 이후 15년여 만에 달러당 1450원 선을 넘어서는 등 고공 행진 중이다.,high,Y,measurement_binding_fallback:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-30
A0030-C005,A0030-C005-m1,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,"원화 환율은 올해 트럼프발(發) 달러 강세와 탄핵 정국 등 국내 정치 불확실성으로 과거 외환 위기, 금융 위기 때나 봤던 달러당 1500원 선을 넘어설 것이란 우려까지 나오고 있다.",하지만 원화 환율은 지난해 12월 19일 글로벌 금융 위기 이후 15년여 만에 달러당 1450원 선을 넘어서는 등 고공 행진 중이다.,-,국내공식통계,N,금융·금리,원화 환율,"달러 강세, 탄핵 정국, 외환 위기, 금융 위기",-,-,-,-,-,-,-,2025,-,Y,모호,1500원,KOSIS_VALUE,hcx,원화 환율,-,2025,Y,hcx,현재값,1500,-,-,N,원,수준값,-,전년,"원화 환율은 올해 트럼프발(發) 달러 강세와 탄핵 정국 등 국내 정치 불확실성으로 과거 외환 위기, 금융 위기 때나 봤던 달러당 1500원 선을 넘어설 것이란 우려까지 나오고 있다.",mid,Y,추정치인지 여부 확인 필요,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0030-C014,A0030-C014-m1,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,이에 정부는 수출 기업에 역대 최대 규모인 360조원의 무역금융을 공급해 대응한다는 방침이다.,한편 이달 20일 도널드 트럼프 미국 대통령이 취임하면 관세 추가 부과 등으로 통상 관련 불확실성이 커져 원화 환율이 더 오를 수 있다.,-,국내공식통계,N,무역,무역금융,"정부, 수출 기업, 무역금융",-,-,-,-,-,-,-,202501,-,M,확정,360조원,POLICY_VALUE,hcx,무역금융,-,202501,M,claim_fallback,목표값,360000000000000,-,-,N,원,수준값,-,-,이에 정부는 수출 기업에 역대 최대 규모인 360조원의 무역금융을 공급해 대응한다는 방침이다.,high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-30
A0031-C001,A0031-C001-m1,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"미국 트럼프 정부 출범과 내수 부진 장기화, 탄핵 정국 등 겹겹의 불확실성에 노출된 한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.",-,-,전망·목표,N,생산·산업,성장률,"미국 트럼프 정부, 내수 부진, 탄핵 정국, 한국 경제",-,-,-,-,-,-,-,2025,-,Y,확정,1.8%,KOSIS_VALUE,hcx,성장률,-,2025,Y,hcx,현재값,1.8,-,-,N,%,수준값,유지,전년,"미국 트럼프 정부 출범과 내수 부진 장기화, 탄핵 정국 등 겹겹의 불확실성에 노출된 한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0031-C002,A0031-C002-m1,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"약 2%로 추정되는 잠재 성장률(물가를 자극하지 않으면서 달성할 수 있는 성장률)을 밑도는 저(低)성장으로, 작년 7월 발표했던 올해 전망치(2.2%)보다 0.4%포인트 낮다.","미국 트럼프 정부 출범과 내수 부진 장기화, 탄핵 정국 등 겹겹의 불확실성에 노출된 한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.",-,국내공식통계,Y,생산·산업,성장률,"잠재 성장률, 물가, 내수",-,-,-,-,-,-,-,2025,-,Y,확정,2%,KOSIS_VALUE,hcx,잠재 성장률,-,2025,Y,hcx,현재값,2,-,-,Y,%,비중,유지,전년,"약 2%로 추정되는 잠재 성장률(물가를 자극하지 않으면서 달성할 수 있는 성장률)을 밑도는 저(低)성장으로, 작년 7월 발표했던 올해 전망치(2.2%)보다 0.4%포인트 낮다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0031-C002,A0031-C002-m2,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"약 2%로 추정되는 잠재 성장률(물가를 자극하지 않으면서 달성할 수 있는 성장률)을 밑도는 저(低)성장으로, 작년 7월 발표했던 올해 전망치(2.2%)보다 0.4%포인트 낮다.","미국 트럼프 정부 출범과 내수 부진 장기화, 탄핵 정국 등 겹겹의 불확실성에 노출된 한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.",-,국내공식통계,Y,생산·산업,성장률,"잠재 성장률, 물가, 내수",-,-,-,-,-,-,-,2025,-,Y,확정,2.2%,KOSIS_VALUE,hcx,올해 전망치,-,2025,Y,hcx,현재값,2.2,-,-,N,%,비중,감소,전년동기,"약 2%로 추정되는 잠재 성장률(물가를 자극하지 않으면서 달성할 수 있는 성장률)을 밑도는 저(低)성장으로, 작년 7월 발표했던 올해 전망치(2.2%)보다 0.4%포인트 낮다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0031-C002,A0031-C002-m3,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"약 2%로 추정되는 잠재 성장률(물가를 자극하지 않으면서 달성할 수 있는 성장률)을 밑도는 저(低)성장으로, 작년 7월 발표했던 올해 전망치(2.2%)보다 0.4%포인트 낮다.","미국 트럼프 정부 출범과 내수 부진 장기화, 탄핵 정국 등 겹겹의 불확실성에 노출된 한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.",-,국내공식통계,Y,생산·산업,성장률,"잠재 성장률, 물가, 내수",-,-,-,-,-,-,-,2025,-,Y,확정,0.4%,KOSIS_VALUE,hcx,전망치 변화폭,-,2025,Y,hcx,증감률,0.4,-,-,N,%,증감률,감소,전년동기,"약 2%로 추정되는 잠재 성장률(물가를 자극하지 않으면서 달성할 수 있는 성장률)을 밑도는 저(低)성장으로, 작년 7월 발표했던 올해 전망치(2.2%)보다 0.4%포인트 낮다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0031-C008,A0031-C008-m1,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,"정부는 ‘대내외 불확실성 확대’를 올해 경제 여건으로 규정하고, 민생경제회복과 대외신인도 관리, 통상 환경 불확실성 대응, 산업 경쟁력 강화 등 4대 방향을 중심으로 경제정책을 추진하기로 했다.",-,국내공식통계,N,무역,수출 증가율,"성장률, 내수, 수출 업종, 관세 장벽",-,-,-,반도체,-,-,-,2025,-,Y,확정,작년 8.2%,KOSIS_VALUE,hcx,수출 증가율,반도체,2024,Y,hcx,이전값,8.2,-,-,N,%,증감률,증가,전년,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0031-C008,A0031-C008-m2,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,"정부는 ‘대내외 불확실성 확대’를 올해 경제 여건으로 규정하고, 민생경제회복과 대외신인도 관리, 통상 환경 불확실성 대응, 산업 경쟁력 강화 등 4대 방향을 중심으로 경제정책을 추진하기로 했다.",-,국내공식통계,N,무역,수출 증가율,"성장률, 내수, 수출 업종, 관세 장벽",-,-,-,반도체,-,-,-,2025,-,Y,확정,올해 1.5%,KOSIS_VALUE,hcx,수출 증가율,반도체,2025,Y,hcx,현재값,1.5,-,-,N,%,증감률,증가,전년,반도체 등 주력 수출 업종의 경쟁 심화와 이달 20일 출범하는 트럼프 정부의 관세 장벽 강화 등으로 수출 증가율은 작년 8.2%에서 올해 1.5%로 쪼그라들 것으로 봤다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0032-C004,A0032-C004-m1,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,전남도가 6급으로 뽑는다는 건 승진 기한을 10년 줄여준 셈이다.,수의직 7급으로 들어와 6급이 되기까지 통상 10년씩 걸린다.,-,기타,N,기타,-,-,전남,-,-,-,-,-,-,-,-,-,확정,10년,CONTEXT,hcx,-,-,-,-,hcx,참고값,10,-,-,N,년,수준값,-,-,수의직 7급으로 들어와 6급이 되기까지 통상 10년씩 걸린다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0032-C007,-,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"2일 농림축산식품부 등에 따르면, 가축방역관으로 일할 수의직 공무원(수의사) 지원자와 선발 인원이 계속 줄어들고 있다.",전남도 관계자는 “애초에 지원자가 합격한 한 명뿐이었다”고 했다.,-,국내공식통계,N,고용,수의직 공무원 지원자 및 선발 인원,-,-,-,-,-,-,-,-,202501,-,M,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2일 농림축산식품부 등에 따르면, 가축방역관으로 일할 수의직 공무원(수의사) 지원자와 선발 인원이 계속 줄어들고 있다.",low,Y,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0032-C011,A0032-C011-m1,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",가축방역관으로 일할 수의사 지원자를 찾기 어렵자 수의직이 아닌 축산직이나 농업직이 업무를 대체하기도 한다.,-,국내공식통계,N,보건·복지,전국 가축방역관 정원,"수의직, 공무원, 가축방역관, 정원",-,-,-,-,-,-,-,2024Q3,-,Q,확정,1061명,KOSIS_VALUE,hcx,전국 가축방역관 정원,-,2024Q3,Q,hcx,현재값,1061,-,-,N,명,수준값,-,전분기,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0032-C011,A0032-C011-m2,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",가축방역관으로 일할 수의사 지원자를 찾기 어렵자 수의직이 아닌 축산직이나 농업직이 업무를 대체하기도 한다.,-,국내공식통계,N,보건·복지,전국 가축방역관 정원,"수의직, 공무원, 가축방역관, 정원",-,-,-,-,-,-,-,2024Q3,-,Q,확정,1214명,KOSIS_VALUE,hcx,전국 가축방역관 정원,-,2024Q2,Q,hcx,이전값,1214,-,-,N,명,수준값,-,전분기,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0032-C011,A0032-C011-m3,A0032,수의직 7급→6급 높여도… “공무원 안 하죠”,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/TAEI2K7JCBBI5FCC7FT5WEJMRE,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",가축방역관으로 일할 수의사 지원자를 찾기 어렵자 수의직이 아닌 축산직이나 농업직이 업무를 대체하기도 한다.,-,국내공식통계,N,보건·복지,전국 가축방역관 정원,"수의직, 공무원, 가축방역관, 정원",-,-,-,-,-,-,-,2024Q3,-,Q,확정,100명,KOSIS_VALUE,hcx,전국 가축방역관 정원 감소폭,-,2024Q3,Q,hcx,증감값,100,-,-,N,명,증감량,감소,전분기,"지난해 9월 전국 가축방역관 정원은 1061명으로, 두 달 전 정원(1214명)보다 100명 넘게 줄어들었다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0034-C015,A0034-C015-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,자동차 업계에서는 BYD가 3000만~4000만원대 중저가 전기차를 출시해 한국 시장을 공략할 것으로 보고 있다.,하지만 승용차를 국내에 출시하는 건 이번이 처음이다.,-,개별기업,N,소매·소비,전기차 가격,"미니소, Chagee, BYD, 전기차, 중저가",-,-,-,전기차,-,-,-,2025,-,Y,확정,3000만원,KOSIS_VALUE,hcx,전기차 가격,전기차,2025,Y,claim_fallback,현재값,30000000,-,-,N,원,수준값,-,전년,자동차 업계에서는 BYD가 3000만~4000만원대 중저가 전기차를 출시해 한국 시장을 공략할 것으로 보고 있다.,mid,Y,measurement_binding_fallback:2;measurement_period_ungrounded:2,N,0,2,HCX-007,v1.5-measurement-binding,2026-07-30
A0034-C015,A0034-C015-m2,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,자동차 업계에서는 BYD가 3000만~4000만원대 중저가 전기차를 출시해 한국 시장을 공략할 것으로 보고 있다.,하지만 승용차를 국내에 출시하는 건 이번이 처음이다.,-,개별기업,N,소매·소비,전기차 가격,"미니소, Chagee, BYD, 전기차, 중저가",-,-,-,전기차,-,-,-,2025,-,Y,확정,4000만원,KOSIS_VALUE,hcx,전기차 가격,전기차,2025,Y,claim_fallback,현재값,40000000,-,-,N,원,수준값,-,전년,자동차 업계에서는 BYD가 3000만~4000만원대 중저가 전기차를 출시해 한국 시장을 공략할 것으로 보고 있다.,mid,Y,measurement_binding_fallback:2;measurement_period_ungrounded:2,N,0,2,HCX-007,v1.5-measurement-binding,2026-07-30
A0034-C025,A0034-C025-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,"2020년 뉴욕 증시에 상장한 미니소는 디즈니, 산리오, 포켓몬 등 100개가 넘는 글로벌 콘텐츠와 IP 계약을 체결하고 협업 상품을 내놓고 있다.",-,개별기업,N,생산·산업,차량 판매량,"미니소, Chagee, BYD, 중국 브랜드",-,-,-,자동차,-,-,-,2024,-,Y,확정,41.3%,KOSIS_VALUE,hcx,차량 판매 증가율,자동차,2023,Y,hcx,증감률,41.3,-,-,N,%,증감률,증가,전년,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0034-C025,A0034-C025-m2,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,"2020년 뉴욕 증시에 상장한 미니소는 디즈니, 산리오, 포켓몬 등 100개가 넘는 글로벌 콘텐츠와 IP 계약을 체결하고 협업 상품을 내놓고 있다.",-,개별기업,N,생산·산업,차량 판매량,"미니소, Chagee, BYD, 중국 브랜드",-,-,-,자동차,-,-,-,2024,-,Y,확정,427만대,KOSIS_VALUE,hcx,차량 판매량,자동차,2023,Y,hcx,현재값,4270000,-,-,N,대,수준값,증가,전년,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0034-C026,A0034-C026-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,순수 전기차는 176만대에 달한다.,BYD는 작년에 2023년 대비 41.3% 증가한 427만대의 차량을 판매했다.,-,개별기업,N,생산·산업,순수 전기차 판매량,"전기차, BYD, 판매량",-,-,-,자동차,-,-,-,2024,-,Y,확정,176만대,KOSIS_VALUE,hcx,순수 전기차 판매량,자동차,2024,Y,hcx,현재값,1760000,-,-,N,대,수준값,-,전년,순수 전기차는 176만대에 달한다.,high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0034-C028,A0034-C028-m1,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,"샤오미의 글로벌 스마트폰 점유율은 작년 3분기 기준 삼성, 애플에 이어 3위까지 올라왔다.",세계 전기차 판매 1위 테슬라를 바짝 추격하는 수준까지 성장했다.,-,해외통계·정책,Y,생산·산업,글로벌 스마트폰 점유율,"샤오미, 글로벌, 스마트폰, 점유율",-,-,-,스마트폰,-,-,-,2024Q3,-,Q,확정,3위,KOSIS_VALUE,hcx,글로벌 스마트폰 점유율,스마트폰,2024Q3,Q,hcx,현재값,3,-,-,N,위,순위,-,전분기,"샤오미의 글로벌 스마트폰 점유율은 작년 3분기 기준 삼성, 애플에 이어 3위까지 올라왔다.",high,N,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0034-C034,-,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,이은희 인하대 소비자학과 명예교수는 “중국 경제의 성장 둔화로 한국에 진출하는 중국 브랜드는 더욱 많아질 것”이라고 말했다.,대내외적인 이유로 중국 기업들의 국내 진출이 가속화될 것이라는 전망도 나온다.,-,전망·목표,N,기타,-,"중국 브랜드, 국내 진출, 중국 경제 성장 둔화",-,-,-,-,-,-,-,-,-,-,모호,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"""중국 경제의 성장 둔화로 한국에 진출하는 중국 브랜드는 더욱 많아질 것""이라고 말했다.",low,Y,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0034-C035,-,A0034,미니소·Chagee·BYD… 중국 브랜드가 몰려온다,2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/2LUZ5YGYRFBA5OVQH3TKOZWVC4,중국에 대한 강력한 제재를 예고한 트럼프 2기 행정부 출범도 중국 브랜드의 해외 진출을 부채질하고 있다.,이은희 인하대 소비자학과 명예교수는 “중국 경제의 성장 둔화로 한국에 진출하는 중국 브랜드는 더욱 많아질 것”이라고 말했다.,-,해외통계·정책,N,무역,-,-,-,-,-,-,-,중국,-,-,-,-,모호,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"""중국에 대한 강력한 제재를 예고한 트럼프 2기 행정부 출범도 중국 브랜드의 해외 진출을 부채질하고 있다.""",low,Y,-,N,0,0,HCX-007,v1.5-measurement-binding,2026-07-30
A0039-C008,A0039-C008-m1,A0039,"제주항공 ""6일부터 국내˙국제선 총 1116편 감편""",2025-01-03,https://www.chosun.com/economy/industry-company/2025/01/03/TIR5LLAP7BH7HGYHI36YSHMYBQ,제주항공은 추가적인 노선 감편을 포함해 총 1900편의 운항량을 감축하겠다는 계획이다.,제주항공은 “비운항이 결정된 항공편은 당사 인접편으로 변경 혹은 환불 조치를 하겠다”면서 “추가 비운항 노선도 확정되는대로 안내하겠다”고 밝혔다.,-,개별기업,N,무역,-,-,-,-,-,항공,-,-,-,2025,-,-,확정,총 1900편의 운항량,POLICY_VALUE,hcx,운항량,항공,2025,-,claim_fallback,목표값,1900,-,-,N,편,수준값,-,-,"""제주항공은 추가적인 노선 감편을 포함해 총 1900편의 운항량을 감축하겠다는 계획이다.""",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,v1.5-measurement-binding,2026-07-30
